City,state_id,State full,County
Juana Díaz,PR,Puerto Rico,Juana Díaz
Kankakee,IL,Illinois,Kankakee
Fajardo,PR,Puerto Rico,Fajardo
Alpharetta,GA,Georgia,Fulton
Novi,MI,Michigan,Oakland
Kenner,LA,Louisiana,Jefferson
Bay City,MI,Michigan,Bay
Victoria,TX,Texas,Victoria
South San Francisco,CA,California,San Mateo
Apex,NC,North Carolina,Wake
Parkersburg,WV,West Virginia,Wood
Malden,MA,Massachusetts,Middlesex
Castro Valley,CA,California,Alameda
Bozeman,MT,Montana,Gallatin
Brentwood,NY,New York,Suffolk
Waltham,MA,Massachusetts,Middlesex
Pflugerville,TX,Texas,Travis
North Little Rock,AR,Arkansas,Pulaski
Brentwood,CA,California,Contra Costa
Laguna Niguel,CA,California,Orange
San Clemente,CA,California,Orange
Burnsville,MN,Minnesota,Dakota
Spring,TX,Texas,Harris
Port Charlotte,FL,Florida,Charlotte
Eden Prairie,MN,Minnesota,Hennepin
Greenwood,IN,Indiana,Johnson
Millcreek,UT,Utah,Salt Lake
Bellevue,NE,Nebraska,Sarpy
Coon Rapids,MN,Minnesota,Anoka
Rowlett,TX,Texas,Dallas
Hamilton,OH,Ohio,Butler
Lakewood,WA,Washington,Pierce
Florence-Graham,CA,California,Los Angeles
Commerce City,CO,Colorado,Adams
Bossier City,LA,Louisiana,Bossier
Taylor,MI,Michigan,Wayne
La Habra,CA,California,Orange
Port Orange,FL,Florida,Volusia
Moore,OK,Oklahoma,Cleveland
Council Bluffs,IA,Iowa,Pottawattamie
Leander,TX,Texas,Williamson
Dearborn Heights,MI,Michigan,Wayne
Reston,VA,Virginia,Fairfax
Montebello,CA,California,Los Angeles
Pontiac,MI,Michigan,Oakland
Encinitas,CA,California,San Diego
Queen Creek,AZ,Arizona,Maricopa
Medford,MA,Massachusetts,Middlesex
Springfield,OR,Oregon,Lane
Hendersonville,TN,Tennessee,Sumner
Palm Harbor,FL,Florida,Pinellas
Pico Rivera,CA,California,Los Angeles
Marietta,GA,Georgia,Cobb
Wellington,FL,Florida,Palm Beach
Sanford,FL,Florida,Seminole
Woodland,CA,California,Yolo
Caldwell,ID,Idaho,Canyon
Huntersville,NC,North Carolina,Mecklenburg
Bristol,CT,Connecticut,Naugatuck Valley
Jupiter,FL,Florida,Palm Beach
San Rafael,CA,California,Marin
La Mesa,CA,California,San Diego
Richland,WA,Washington,Benton
Revere,MA,Massachusetts,Suffolk
Meriden,CT,Connecticut,South Central Connecticut
Monterey Park,CA,California,Los Angeles
Gardena,CA,California,Los Angeles
Euless,TX,Texas,Tarrant
Des Plaines,IL,Illinois,Cook
West Allis,WI,Wisconsin,Milwaukee
North Miami,FL,Florida,Miami-Dade
St. Cloud,FL,Florida,Osceola
The Hammocks,FL,Florida,Miami-Dade
Cupertino,CA,California,Santa Clara
Taylorsville,UT,Utah,Salt Lake
Petaluma,CA,California,Sonoma
Kokomo,IN,Indiana,Howard
Santee,CA,California,San Diego
Stonecrest,GA,Georgia,DeKalb
Taunton,MA,Massachusetts,Bristol
White Plains,NY,New York,Westchester
Palm Beach Gardens,FL,Florida,Palm Beach
Chapel Hill,NC,North Carolina,Orange
Hoboken,NJ,New Jersey,Hudson
Parker,CO,Colorado,Douglas
Blue Springs,MO,Missouri,Jackson
Shoreline,WA,Washington,King
St. Clair Shores,MI,Michigan,Macomb
Horizon West,FL,Florida,Orange
Margate,FL,Florida,Broward
Orland Park,IL,Illinois,Cook
Carson City,NV,Nevada,Carson City
Midwest City,OK,Oklahoma,Oklahoma
Royal Oak,MI,Michigan,Oakland
Bowie,MD,Maryland,Prince George's
Kettering,OH,Ohio,Montgomery
St. Peters,MO,Missouri,St. Charles
Oak Lawn,IL,Illinois,Cook
Towson,MD,Maryland,Baltimore
Coconut Creek,FL,Florida,Broward
Decatur,AL,Alabama,Morgan
Lenexa,KS,Kansas,Johnson
Bartlett,TN,Tennessee,Shelby
South Whittier,CA,California,Los Angeles
Lake Havasu City,AZ,Arizona,Mohave
Bel Air South,MD,Maryland,Harford
Fountainebleau,FL,Florida,Miami-Dade
Wylie,TX,Texas,Collin
Madison,AL,Alabama,Madison
Brookhaven,GA,Georgia,DeKalb
Highland,CA,California,San Bernardino
Fountain Valley,CA,California,Orange
Berwyn,IL,Illinois,Cook
Severn,MD,Maryland,Anne Arundel
Albany,OR,Oregon,Linn
National City,CA,California,San Diego
Lacey,WA,Washington,Thurston
Mount Prospect,IL,Illinois,Cook
Arcadia,CA,California,Los Angeles
DeSoto,TX,Texas,Dallas
Smyrna,GA,Georgia,Cobb
Bradenton,FL,Florida,Manatee
New Brunswick,NJ,New Jersey,Middlesex
Apple Valley,MN,Minnesota,Dakota
Tinley Park,IL,Illinois,Cook
Sarasota,FL,Florida,Sarasota
Hacienda Heights,CA,California,Los Angeles
Chicopee,MA,Massachusetts,Hampden
West Haven,CT,Connecticut,South Central Connecticut
Herriman,UT,Utah,Salt Lake
Perth Amboy,NJ,New Jersey,Middlesex
Casa Grande,AZ,Arizona,Pinal
Tigard,OR,Oregon,Washington
Apopka,FL,Florida,Orange
Southaven,MS,Mississippi,DeSoto
Huntington Park,CA,California,Los Angeles
Diamond Bar,CA,California,Los Angeles
Bentonville,AR,Arkansas,Benton
Yucaipa,CA,California,San Bernardino
Plainfield,NJ,New Jersey,Union
Manhattan,KS,Kansas,Riley
Aspen Hill,MD,Maryland,Montgomery
Rocky Mount,NC,North Carolina,Nash
Peabody,MA,Massachusetts,Essex
West Sacramento,CA,California,Yolo
San Jacinto,CA,California,Riverside
Kentwood,MI,Michigan,Kent
Colton,CA,California,San Bernardino
Oak Park,IL,Illinois,Cook
Westchester,FL,Florida,Miami-Dade
Smyrna,TN,Tennessee,Rutherford
Wheaton,IL,Illinois,DuPage
Beaumont,CA,California,Riverside
Aloha,OR,Oregon,Washington
Minnetonka,MN,Minnesota,Hennepin
Pinellas Park,FL,Florida,Pinellas
Kannapolis,NC,North Carolina,Cabarrus
Paramount,CA,California,Los Angeles
Texas City,TX,Texas,Galveston
Novato,CA,California,Marin
Edina,MN,Minnesota,Hennepin
Normal,IL,Illinois,McLean
Tamiami,FL,Florida,Miami-Dade
Grand Island,NE,Nebraska,Hall
Methuen Town,MA,Massachusetts,Essex
Elyria,OH,Ohio,Lorain
Wheaton,MD,Maryland,Montgomery
Kendale Lakes,FL,Florida,Miami-Dade
Marana,AZ,Arizona,Pima
West New York,NJ,New Jersey,Hudson
Twin Falls,ID,Idaho,Twin Falls
Florissant,MO,Missouri,St. Louis
Glendora,CA,California,Los Angeles
Cathedral City,CA,California,Riverside
Aliso Viejo,CA,California,Orange
Placentia,CA,California,Orange
Hoffman Estates,IL,Illinois,Cook
Burien,WA,Washington,King
Dunwoody,GA,Georgia,DeKalb
Palm Desert,CA,California,Riverside
Troy,NY,New York,Rensselaer
Collierville,TN,Tennessee,Shelby
Levittown,PA,Pennsylvania,Bucks
Rosemead,CA,California,Los Angeles
Country Club,FL,Florida,Miami-Dade
Enid,OK,Oklahoma,Garfield
Cuyahoga Falls,OH,Ohio,Summit
Mishawaka,IN,Indiana,St. Joseph
Columbus,IN,Indiana,Bartholomew
Summerville,SC,South Carolina,Dorchester
Levittown,NY,New York,Nassau
Grapevine,TX,Texas,Tarrant
Covina,CA,California,Los Angeles
Milford city ,CT,Connecticut,South Central Connecticut
Draper,UT,Utah,Salt Lake
Lakewood,OH,Ohio,Cuyahoga
Catalina Foothills,AZ,Arizona,Pima
Delano,CA,California,Kern
Lincoln,CA,California,Placer
Murray,UT,Utah,Salt Lake
Mooresville,NC,North Carolina,Iredell
Downers Grove,IL,Illinois,DuPage
Florin,CA,California,Sacramento
Cypress,CA,California,Orange
Jeffersonville,IN,Indiana,Clark
North Bethesda,MD,Maryland,Montgomery
Azusa,CA,California,Los Angeles
Coral Gables,FL,Florida,Miami-Dade
Chesterfield,MO,Missouri,St. Louis
McLean,VA,Virginia,Fairfax
St. Louis Park,MN,Minnesota,Hennepin
East Honolulu,HI,Hawaii,Honolulu
Bedford,TX,Texas,Tarrant
Euclid,OH,Ohio,Cuyahoga
Lawrence,IN,Indiana,Marion
Ceres,CA,California,Stanislaus
University,FL,Florida,Hillsborough
Biloxi,MS,Mississippi,Harrison
El Dorado Hills,CA,California,El Dorado
Cerritos,CA,California,Los Angeles
Burleson,TX,Texas,Johnson
Portage,MI,Michigan,Kalamazoo
Dublin,OH,Ohio,Franklin
Poway,CA,California,San Diego
Cedar Hill,TX,Texas,Dallas
Everett,MA,Massachusetts,Middlesex
Stillwater,OK,Oklahoma,Payne
Titusville,FL,Florida,Brevard
Niagara Falls,NY,New York,Niagara
Kyle,TX,Texas,Hays
Leesburg,VA,Virginia,Loudoun
Westfield,IN,Indiana,Hamilton
Little Elm,TX,Texas,Denton
Middletown,CT,Connecticut,Lower Connecticut River Valley
North Highlands,CA,California,Sacramento
Tuckahoe,VA,Virginia,Henrico
Wake Forest,NC,North Carolina,Wake
Minot,ND,North Dakota,Ward
Roswell,NM,New Mexico,Chaves
Wauwatosa,WI,Wisconsin,Milwaukee
Bothell,WA,Washington,King
Glenview,IL,Illinois,Cook
Rockwall,TX,Texas,Rockwall
Wilson,NC,North Carolina,Wilson
Rancho Santa Margarita,CA,California,Orange
La Mirada,CA,California,Los Angeles
Antelope,CA,California,Sacramento
Hilo,HI,Hawaii,Hawaii
San Luis Obispo,CA,California,San Luis Obispo
Roseville,MI,Michigan,Macomb
Newark,CA,California,Alameda
Mentor,OH,Ohio,Lake
Ocoee,FL,Florida,Orange
Rowland Heights,CA,California,Los Angeles
Fort Pierce,FL,Florida,St. Lucie
Brea,CA,California,Orange
Oro Valley,AZ,Arizona,Pima
East Providence,RI,Rhode Island,Providence
Pearl City,HI,Hawaii,Honolulu
Salina,KS,Kansas,Saline
Beavercreek,OH,Ohio,Greene
Winter Garden,FL,Florida,Orange
Potomac,MD,Maryland,Montgomery
Farmington,NM,New Mexico,San Juan
Attleboro,MA,Massachusetts,Bristol
Huntsville,TX,Texas,Walker
Strongsville,OH,Ohio,Cuyahoga
Eagle Mountain,UT,Utah,Utah
Prescott,AZ,Arizona,Yavapai
Olive Branch,MS,Mississippi,DeSoto
Goose Creek,SC,South Carolina,Berkeley
Sicklerville,NJ,New Jersey,Camden
Altamonte Springs,FL,Florida,Seminole
Haltom City,TX,Texas,Tarrant
Hackensack,NJ,New Jersey,Bergen
Elmhurst,IL,Illinois,DuPage
Urbandale,IA,Iowa,Polk
Los Banos,CA,California,Merced
Littleton,CO,Colorado,Arapahoe
Ashburn,VA,Virginia,Loudoun
East Lansing,MI,Michigan,Ingham
Bountiful,UT,Utah,Davis
Keller,TX,Texas,Tarrant
Morgan Hill,CA,California,Santa Clara
Sierra Vista,AZ,Arizona,Cochise
Sayreville,NJ,New Jersey,Middlesex
Odenton,MD,Maryland,Anne Arundel
Cleveland Heights,OH,Ohio,Cuyahoga
Gallatin,TN,Tennessee,Sumner
Plainfield,IL,Illinois,Will
Palm Springs,CA,California,Riverside
Riverton,UT,Utah,Salt Lake
West Lafayette,IN,Indiana,Tippecanoe
Brentwood,TN,Tennessee,Williamson
Cutler Bay,FL,Florida,Miami-Dade
Lake Ridge,VA,Virginia,Prince William
Whitney,NV,Nevada,Clark
Pahrump,NV,Nevada,Nye
North Lauderdale,FL,Florida,Broward
Fairfield,OH,Ohio,Butler
Wentzville,MO,Missouri,St. Charles
Salem,MA,Massachusetts,Essex
Fond du Lac,WI,Wisconsin,Fond du Lac
Rohnert Park,CA,California,Sonoma
Mankato,MN,Minnesota,Blue Earth
Moorhead,MN,Minnesota,Clay
The Colony,TX,Texas,Denton
Burke,VA,Virginia,Fairfax
Freeport,NY,New York,Nassau
El Centro,CA,California,Imperial
Shakopee,MN,Minnesota,Scott
Wilkes-Barre,PA,Pennsylvania,Luzerne
Lompoc,CA,California,Santa Barbara
Hicksville,NY,New York,Nassau
Oakland Park,FL,Florida,Broward
Lombard,IL,Illinois,DuPage
Concord,NH,New Hampshire,Merrimack
Pittsfield,MA,Massachusetts,Berkshire
Greenacres,FL,Florida,Palm Beach
Oakley,CA,California,Contra Costa
Linden,NJ,New Jersey,Union
Campbell,CA,California,Santa Clara
Danville,CA,California,Contra Costa
North Miami Beach,FL,Florida,Miami-Dade
Clermont,FL,Florida,Lake
San Bruno,CA,California,San Mateo
Channelview,TX,Texas,Harris
Trujillo Alto,PR,Puerto Rico,Trujillo Alto
Ormond Beach,FL,Florida,Volusia
Huber Heights,OH,Ohio,Montgomery
Woonsocket,RI,Rhode Island,Providence
Buffalo Grove,IL,Illinois,Lake
West Babylon,NY,New York,Suffolk
Catonsville,MD,Maryland,Baltimore
Altadena,CA,California,Los Angeles
Edmonds,WA,Washington,Snohomish
Linton Hall,VA,Virginia,Prince William
Spanish Fork,UT,Utah,Utah
Newnan,GA,Georgia,Coweta
Vineyard,CA,California,Sacramento
Jefferson City,MO,Missouri,Cole
Manassas,VA,Virginia,Manassas
Woodbridge,VA,Virginia,Prince William
Puyallup,WA,Washington,Pierce
Schertz,TX,Texas,Bexar
Coppell,TX,Texas,Dallas
Danville,VA,Virginia,Danville
North Fort Myers,FL,Florida,Lee
Columbia,TN,Tennessee,Maury
Moline,IL,Illinois,Rock Island
Beverly,MA,Massachusetts,Essex
Midland,MI,Michigan,Midland
Annandale,VA,Virginia,Fairfax
Coachella,CA,California,Riverside
Woodlawn,MD,Maryland,Baltimore
Meadow Woods,FL,Florida,Orange
Coram,NY,New York,Suffolk
Belleville,IL,Illinois,St. Clair
Peachtree Corners,GA,Georgia,Gwinnett
Hollister,CA,California,San Benito
Holly Springs,NC,North Carolina,Wake
Delaware,OH,Ohio,Delaware
Rancho Palos Verdes,CA,California,Los Angeles
Waxahachie,TX,Texas,Ellis
Mableton,GA,Georgia,Cobb
Fitchburg,MA,Massachusetts,Worcester
Bullhead City,AZ,Arizona,Mohave
Grove City,OH,Ohio,Franklin
Maplewood,MN,Minnesota,Ramsey
Marion,IA,Iowa,Linn
Marlborough,MA,Massachusetts,Middlesex
Brookfield,WI,Wisconsin,Waukesha
French Valley,CA,California,Riverside
Shelton,CT,Connecticut,Naugatuck Valley
Pine Bluff,AR,Arkansas,Jefferson
Kearny,NJ,New Jersey,Hudson
Hallandale Beach,FL,Florida,Broward
Germantown,TN,Tennessee,Shelby
Milton,GA,Georgia,Fulton
Woburn,MA,Massachusetts,Middlesex
Lancaster,TX,Texas,Dallas
Reynoldsburg,OH,Ohio,Franklin
Covington,KY,Kentucky,Kenton
Friendswood,TX,Texas,Galveston
Weslaco,TX,Texas,Hidalgo
Land O' Lakes,FL,Florida,Pasco
Essex,MD,Maryland,Baltimore
Bartlett,IL,Illinois,DuPage
Westfield,MA,Massachusetts,Hampden
Annapolis,MD,Maryland,Anne Arundel
DeKalb,IL,Illinois,DeKalb
Cedar Falls,IA,Iowa,Black Hawk
Lancaster,OH,Ohio,Fairfield
Brighton,CO,Colorado,Adams
Crystal Lake,IL,Illinois,McHenry
Lake Oswego,OR,Oregon,Clackamas
Severna Park,MD,Maryland,Anne Arundel
Findlay,OH,Ohio,Hancock
Saratoga Springs,UT,Utah,Utah
New Berlin,WI,Wisconsin,Waukesha
Culver City,CA,California,Los Angeles
Indian Trail,NC,North Carolina,Union
Duncanville,TX,Texas,Dallas
Valley Stream,NY,New York,Nassau
Clinton,MD,Maryland,Prince George's
The Acreage,FL,Florida,Palm Beach
Romeoville,IL,Illinois,Will
Hurst,TX,Texas,Tarrant
Post Falls,ID,Idaho,Kootenai
Hutchinson,KS,Kansas,Reno
Chelsea,MA,Massachusetts,Suffolk
Waipahu,HI,Hawaii,Honolulu
Lynnwood,WA,Washington,Snohomish
Lincoln Park,MI,Michigan,Wayne
Fort Lee,NJ,New Jersey,Bergen
Cape Girardeau,MO,Missouri,Cape Girardeau
Hobbs,NM,New Mexico,Lea
Carol Stream,IL,Illinois,DuPage
Plant City,FL,Florida,Hillsborough
Aventura,FL,Florida,Miami-Dade
Lebanon,TN,Tennessee,Wilson
Streamwood,IL,Illinois,Cook
Oviedo,FL,Florida,Seminole
Mount Juliet,TN,Tennessee,Wilson
Quincy,IL,Illinois,Adams
Issaquah,WA,Washington,King
Parkland,WA,Washington,Pierce
Park Ridge,IL,Illinois,Cook
Cottage Grove,MN,Minnesota,Washington
Bell Gardens,CA,California,Los Angeles
San Gabriel,CA,California,Los Angeles
Warren,OH,Ohio,Trumbull
Security-Widefield,CO,Colorado,El Paso
Grants Pass,OR,Oregon,Josephine
Keizer,OR,Oregon,Marion
Roy,UT,Utah,Weber
Bettendorf,IA,Iowa,Scott
Westerville,OH,Ohio,Franklin
Royal Palm Beach,FL,Florida,Palm Beach
Apache Junction,AZ,Arizona,Pinal
Navarre,FL,Florida,Santa Rosa
Wheeling,IL,Illinois,Cook
Lake Stevens,WA,Washington,Snohomish
Rexburg,ID,Idaho,Madison
Urbana,IL,Illinois,Champaign
Rosenberg,TX,Texas,Fort Bend
West Fargo,ND,North Dakota,Cass
La Presa,CA,California,San Diego
Menomonee Falls,WI,Wisconsin,Waukesha
Vestavia Hills,AL,Alabama,Jefferson
Calexico,CA,California,Imperial
Valrico,FL,Florida,Hillsborough
La Vergne,TN,Tennessee,Rutherford
Atlantic City,NJ,New Jersey,Atlantic
Clovis,NM,New Mexico,Curry
Peachtree City,GA,Georgia,Fayette
Phenix City,AL,Alabama,Russell
DeLand,FL,Florida,Volusia
Mechanicsville,VA,Virginia,Hanover
Stanton,CA,California,Orange
Holyoke,MA,Massachusetts,Hampden
Winter Springs,FL,Florida,Seminole
Owasso,OK,Oklahoma,Tulsa
Prattville,AL,Alabama,Autauga
East Point,GA,Georgia,Fulton
Pacifica,CA,California,San Mateo
Hot Springs,AR,Arkansas,Garland
Adelanto,CA,California,San Bernardino
Princeton,FL,Florida,Miami-Dade
Northglenn,CO,Colorado,Adams
Tupelo,MS,Mississippi,Lee
La Quinta,CA,California,Riverside
Elmont,NY,New York,Nassau
Mission Bend,TX,Texas,Fort Bend
Montclair,CA,California,San Bernardino
La Puente,CA,California,Los Angeles
Carpentersville,IL,Illinois,Kane
Sun City,AZ,Arizona,Maricopa
Portage,IN,Indiana,Porter
Hilton Head Island,SC,South Carolina,Beaufort
Riviera Beach,FL,Florida,Palm Beach
Monrovia,CA,California,Los Angeles
Foothill Farms,CA,California,Sacramento
Rome,GA,Georgia,Floyd
South Valley,NM,New Mexico,Bernalillo
New Albany,IN,Indiana,Floyd
Lewiston,ME,Maine,Androscoggin
Winchester,NV,Nevada,Clark
Greenfield,WI,Wisconsin,Milwaukee
Georgetown,KY,Kentucky,Scott
Evans,GA,Georgia,Columbia
Pleasant Grove,UT,Utah,Utah
Oregon City,OR,Oregon,Clackamas
Bartlesville,OK,Oklahoma,Washington
Rock Island,IL,Illinois,Rock Island
Hanover Park,IL,Illinois,DuPage
Leavenworth,KS,Kansas,Leavenworth
Martinez,CA,California,Contra Costa
Greer,SC,South Carolina,Greenville
Tucker,GA,Georgia,DeKalb
Richmond West,FL,Florida,Miami-Dade
Muskogee,OK,Oklahoma,Muskogee
Claremont,CA,California,Los Angeles
Kearns,UT,Utah,Salt Lake
East Meadow,NY,New York,Nassau
Wildomar,CA,California,Riverside
Richfield,MN,Minnesota,Hennepin
Estero,FL,Florida,Lee
Beloit,WI,Wisconsin,Rock
Oakton,VA,Virginia,Fairfax
Central Islip,NY,New York,Suffolk
Franklin,WI,Wisconsin,Milwaukee
Upper Arlington,OH,Ohio,Franklin
Copperas Cove,TX,Texas,Coryell
Tooele,UT,Utah,Tooele
Oak Creek,WI,Wisconsin,Milwaukee
Randallstown,MD,Maryland,Baltimore
Merrillville,IN,Indiana,Lake
Temple City,CA,California,Los Angeles
Carrollwood,FL,Florida,Hillsborough
Hilliard,OH,Ohio,Franklin
Dunedin,FL,Florida,Pinellas
Moorpark,CA,California,Ventura
Roseville,MN,Minnesota,Ramsey
Egypt Lake-Leto,FL,Florida,Hillsborough
Farmers Branch,TX,Texas,Dallas
Marion,OH,Ohio,Marion
Lauderdale Lakes,FL,Florida,Broward
Chillum,MD,Maryland,Prince George's
Orangevale,CA,California,Sacramento
Sun Prairie,WI,Wisconsin,Dane
Cedar City,UT,Utah,Iron
La Porte,TX,Texas,Harris
Commack,NY,New York,Suffolk
Norristown,PA,Pennsylvania,Montgomery
Calumet City,IL,Illinois,Cook
South Miami Heights,FL,Florida,Miami-Dade
Addison,IL,Illinois,DuPage
Inver Grove Heights,MN,Minnesota,Dakota
El Mirage,AZ,Arizona,Maricopa
Richmond,IN,Indiana,Wayne
Midvale,UT,Utah,Salt Lake
Kendall West,FL,Florida,Miami-Dade
Lima,OH,Ohio,Allen
Gahanna,OH,Ohio,Franklin
Olney,MD,Maryland,Montgomery
Torrington,CT,Connecticut,Northwest Hills
Kaneohe,HI,Hawaii,Honolulu
North Ridgeville,OH,Ohio,Lorain
San Juan,TX,Texas,Hidalgo
Midlothian,TX,Texas,Ellis
Salisbury,NC,North Carolina,Rowan
Socorro,TX,Texas,El Paso
Fuquay-Varina,NC,North Carolina,Wake
Oakville,MO,Missouri,St. Louis
West Hollywood,CA,California,Los Angeles
Westmont,CA,California,Los Angeles
Fruit Cove,FL,Florida,St. Johns
Benton,AR,Arkansas,Saline
Brunswick,OH,Ohio,Medina
Wildwood,MO,Missouri,St. Louis
Douglasville,GA,Georgia,Douglas
Springville,UT,Utah,Utah
San Luis,AZ,Arizona,Yuma
Watertown Town,MA,Massachusetts,Middlesex
Woodstock,GA,Georgia,Cherokee
Fair Oaks,VA,Virginia,Fairfax
Manhattan Beach,CA,California,Los Angeles
San Juan Capistrano,CA,California,Orange
Plainfield,IN,Indiana,Hendricks
Owings Mills,MD,Maryland,Baltimore
Meridian,MS,Mississippi,Lauderdale
Cookeville,TN,Tennessee,Putnam
Northbrook,IL,Illinois,Cook
Fair Lawn,NJ,New Jersey,Bergen
Monroe,NC,North Carolina,Union
Richmond,KY,Kentucky,Madison
University City,MO,Missouri,St. Louis
Parkland,FL,Florida,Broward
Oswego,IL,Illinois,Kendall
Oildale,CA,California,Kern
Graham,WA,Washington,Pierce
Mason,OH,Ohio,Warren
Montgomery Village,MD,Maryland,Montgomery
Long Beach,NY,New York,Nassau
Hinesville,GA,Georgia,Liberty
Golden Glades,FL,Florida,Miami-Dade
Del Rio,TX,Texas,Val Verde
Goshen,IN,Indiana,Elkhart
University Place,WA,Washington,Pierce
Butte,MT,Montana,Silver Bow
Huntington Station,NY,New York,Suffolk
Pleasant Hill,CA,California,Contra Costa
Manitowoc,WI,Wisconsin,Manitowoc
Fairborn,OH,Ohio,Greene
San Dimas,CA,California,Los Angeles
Stow,OH,Ohio,Summit
McMinnville,OR,Oregon,Yamhill
College Park,MD,Maryland,Prince George's
Kiryas Joel,NY,New York,Orange
Lakewood Ranch,FL,Florida,Manatee
Pueblo West,CO,Colorado,Pueblo
Merritt Island,FL,Florida,Brevard
Lewiston,ID,Idaho,Nez Perce
Timberwood Park,TX,Texas,Bexar
Sahuarita,AZ,Arizona,Pima
Dakota Ridge,CO,Colorado,Jefferson
Prairieville,LA,Louisiana,Ascension
Redmond,OR,Oregon,Deschutes
Lufkin,TX,Texas,Angelina
Pikesville,MD,Maryland,Baltimore
Eastpointe,MI,Michigan,Macomb
Deer Park,TX,Texas,Harris
Cooper City,FL,Florida,Broward
Westlake,OH,Ohio,Cuyahoga
Woodridge,IL,Illinois,DuPage
Spanaway,WA,Washington,Pierce
Valparaiso,IN,Indiana,Porter
American Fork,UT,Utah,Utah
Windsor,CO,Colorado,Weld
Gadsden,AL,Alabama,Etowah
Walla Walla,WA,Washington,Walla Walla
New City,NY,New York,Rockland
Kearney,NE,Nebraska,Buffalo
Leawood,KS,Kansas,Johnson
Baldwin,NY,New York,Nassau
Martinez,GA,Georgia,Columbia
Crown Point,IN,Indiana,Lake
Fallbrook,CA,California,San Diego
Englewood,CO,Colorado,Arapahoe
East Lake,FL,Florida,Pinellas
Goldsboro,NC,North Carolina,Wayne
Ken Caryl,CO,Colorado,Jefferson
Canton,GA,Georgia,Cherokee
West Little River,FL,Florida,Miami-Dade
Alabaster,AL,Alabama,Shelby
Bell,CA,California,Los Angeles
Kennesaw,GA,Georgia,Cobb
South Riding,VA,Virginia,Loudoun
Menlo Park,CA,California,San Mateo
Buenaventura Lakes,FL,Florida,Osceola
Bethel Park,PA,Pennsylvania,Allegheny
Petersburg,VA,Virginia,Petersburg
Cottonwood Heights,UT,Utah,Salt Lake
Foster City,CA,California,San Mateo
Uniondale,NY,New York,Nassau
Statesboro,GA,Georgia,Bulloch
Gillette,WY,Wyoming,Campbell
